Area,Bedrooms,Bathrooms,Stories,Parking,Age,City,Furnishing,Main Road,Guest Room,Basement,Water Supply,Air Conditioning,Preferred Tenant,Locality Rating,Price,Month,Quarter,Month_sin,Month_cos,Year
624,2,2,1,0,11,Mumbai,Unfurnished,Yes,Yes,Yes,Both,Yes,Bachelor,7,825068,10,4,-0.8660254037844385,0.5,2011
5027,3,3,1,1,5,Mumbai,Unfurnished,Yes,No,Yes,Corporation,Yes,Company,5,1552553,11,4,-0.5000000000000003,0.8660254037844383,2012
4608,1,3,3,0,40,Kolkata,Furnished,No,No,Yes,Corporation,Yes,Family,6,1277761,12,4,-2.4492935982947064e-16,1.0,2013
5054,3,1,3,1,4,Bangalore,Semi-Furnished,Yes,Yes,No,Borewell,No,Bachelor,1,1094913,1,1,0.4999999999999999,0.8660254037844386,2014
2448,3,3,1,1,15,Mumbai,Semi-Furnished,No,No,No,Both,Yes,Family,3,1021537,2,1,0.8660254037844385,0.5000000000000001,2015
5149,3,1,2,0,17,Delhi,Furnished,No,Yes,No,Corporation,Yes,Bachelor,9,1488964,3,1,1.0,6.123233995736766e-17,2016
4815,3,1,3,2,48,Hyderabad,Unfurnished,No,No,No,Borewell,No,Bachelor,5,1296061,4,2,0.8660254037844387,-0.4999999999999997,2017
1973,2,1,2,2,17,Delhi,Unfurnished,Yes,No,No,Borewell,Yes,Family,5,975558,5,2,0.4999999999999999,-0.8660254037844386,2018
2228,4,1,2,1,0,Kolkata,Unfurnished,Yes,No,No,Borewell,No,Family,8,1514977,6,2,1.2246467991473532e-16,-1.0,2019
2317,5,3,2,2,18,Kolkata,Semi-Furnished,Yes,No,No,Corporation,No,Bachelor,2,1575642,7,3,-0.4999999999999997,-0.8660254037844387,2020
4634,3,2,1,2,7,Chennai,Semi-Furnished,No,No,No,Both,Yes,Company,7,1311017,8,3,-0.8660254037844383,-0.5000000000000003,2021
2426,3,2,2,0,2,Pune,Semi-Furnished,No,Yes,No,Corporation,Yes,Bachelor,9,1140204,9,3,-1.0,-1.8369701987210297e-16,2022
4144,3,2,1,1,24,Mumbai,Semi-Furnished,No,Yes,Yes,Corporation,No,Company,7,1076407,10,4,-0.8660254037844385,0.5,2023
1301,4,3,1,1,4,Pune,Semi-Furnished,Yes,Yes,Yes,Both,No,Company,5,1352373,11,4,-0.5000000000000003,0.8660254037844383,2024
5185,1,1,2,0,39,Pune,Furnished,No,No,No,Borewell,Yes,Company,6,919283,12,4,-2.4492935982947064e-16,1.0,2025
2439,1,2,2,2,18,Mumbai,Semi-Furnished,Yes,Yes,Yes,Corporation,No,Family,4,1280401,1,1,0.4999999999999999,0.8660254037844386,2010
409,2,3,2,1,17,Mumbai,Unfurnished,Yes,Yes,No,Borewell,Yes,Bachelor,7,1308986,2,1,0.8660254037844385,0.5000000000000001,2011
660,1,1,2,2,49,Kolkata,Semi-Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,861059,3,1,1.0,6.123233995736766e-17,2012
2073,3,2,1,1,30,Mumbai,Furnished,Yes,No,Yes,Both,Yes,Company,4,1012530,4,2,0.8660254037844387,-0.4999999999999997,2013
2619,3,1,2,1,32,Bangalore,Unfurnished,Yes,No,Yes,Both,Yes,Company,3,938307,5,2,0.4999999999999999,-0.8660254037844386,2014
2460,3,2,2,1,46,Bangalore,Furnished,Yes,Yes,No,Both,No,Company,4,1376951,6,2,1.2246467991473532e-16,-1.0,2015
5687,2,2,1,1,17,Hyderabad,Unfurnished,Yes,Yes,No,Borewell,No,Bachelor,1,931260,7,3,-0.4999999999999997,-0.8660254037844387,2016
4113,3,2,3,2,38,Mumbai,Semi-Furnished,Yes,No,No,Borewell,Yes,Company,2,1548101,8,3,-0.8660254037844383,-0.5000000000000003,2017
2019,1,1,3,2,15,Chennai,Furnished,No,Yes,No,Corporation,Yes,Bachelor,9,1249830,9,3,-1.0,-1.8369701987210297e-16,2018
720,4,3,1,2,15,Hyderabad,Unfurnished,Yes,Yes,Yes,Borewell,No,Bachelor,7,1288457,10,4,-0.8660254037844385,0.5,2019
1742,4,1,3,2,46,Kolkata,Semi-Furnished,Yes,No,No,Both,No,Family,6,1130095,11,4,-0.5000000000000003,0.8660254037844383,2020
2776,5,2,1,0,37,Mumbai,Unfurnished,No,Yes,Yes,Both,No,Company,2,1096923,12,4,-2.4492935982947064e-16,1.0,2021
3232,1,1,2,1,40,Bangalore,Furnished,No,No,No,Both,No,Company,1,772367,1,1,0.4999999999999999,0.8660254037844386,2022
3224,3,3,2,1,6,Chennai,Furnished,No,Yes,Yes,Both,No,Company,2,1489320,2,1,0.8660254037844385,0.5000000000000001,2023
2394,4,1,3,1,13,Hyderabad,Furnished,No,No,Yes,Borewell,Yes,Family,7,1301279,3,1,1.0,6.123233995736766e-17,2024
3358,1,3,2,0,42,Chennai,Furnished,Yes,Yes,Yes,Both,Yes,Company,2,1089057,4,2,0.8660254037844387,-0.4999999999999997,2025
2438,4,3,3,2,47,Mumbai,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Bachelor,3,1552503,5,2,0.4999999999999999,-0.8660254037844386,2010
3890,3,1,3,1,24,Delhi,Unfurnished,No,No,No,Borewell,Yes,Company,8,1316801,6,2,1.2246467991473532e-16,-1.0,2011
4077,4,2,2,2,31,Chennai,Semi-Furnished,No,No,No,Both,No,Bachelor,7,1241850,7,3,-0.4999999999999997,-0.8660254037844387,2012
1518,5,3,2,2,37,Chennai,Furnished,No,No,Yes,Corporation,No,Bachelor,9,1378094,8,3,-0.8660254037844383,-0.5000000000000003,2013
2004,5,1,3,0,21,Kolkata,Unfurnished,Yes,No,No,Both,Yes,Bachelor,4,1349834,9,3,-1.0,-1.8369701987210297e-16,2014
4427,4,3,2,0,15,Bangalore,Furnished,No,Yes,No,Borewell,Yes,Bachelor,7,1375427,10,4,-0.8660254037844385,0.5,2015
635,1,2,1,2,28,Mumbai,Semi-Furnished,No,No,Yes,Borewell,No,Company,1,848846,11,4,-0.5000000000000003,0.8660254037844383,2016
2369,1,1,2,1,15,Chennai,Semi-Furnished,No,No,No,Corporation,Yes,Family,2,756251,12,4,-2.4492935982947064e-16,1.0,2017
4829,1,1,2,1,11,Mumbai,Semi-Furnished,No,No,No,Borewell,Yes,Family,7,801110,1,1,0.4999999999999999,0.8660254037844386,2018
2308,4,1,1,0,16,Bangalore,Unfurnished,Yes,No,No,Corporation,No,Bachelor,2,782416,2,1,0.8660254037844385,0.5000000000000001,2019
775,1,2,2,0,36,Kolkata,Unfurnished,No,No,Yes,Both,No,Company,6,669368,3,1,1.0,6.123233995736766e-17,2020
3930,3,3,2,0,26,Mumbai,Furnished,No,Yes,No,Borewell,No,Family,10,1316894,4,2,0.8660254037844387,-0.4999999999999997,2021
5656,5,1,3,0,24,Pune,Unfurnished,No,No,Yes,Both,Yes,Company,9,1556364,5,2,0.4999999999999999,-0.8660254037844386,2022
3035,3,3,2,0,12,Bangalore,Unfurnished,Yes,No,Yes,Both,No,Family,5,1255111,6,2,1.2246467991473532e-16,-1.0,2023
1970,1,3,2,0,7,Bangalore,Semi-Furnished,No,No,Yes,Borewell,No,Bachelor,10,947371,7,3,-0.4999999999999997,-0.8660254037844387,2024
2960,3,2,1,0,4,Hyderabad,Furnished,No,Yes,No,Both,Yes,Bachelor,7,1101041,8,3,-0.8660254037844383,-0.5000000000000003,2025
5815,1,1,3,1,11,Kolkata,Semi-Furnished,Yes,Yes,No,Corporation,No,Bachelor,1,1017552,9,3,-1.0,-1.8369701987210297e-16,2010
3791,4,3,3,0,40,Kolkata,Furnished,No,Yes,No,Corporation,Yes,Family,8,1839686,10,4,-0.8660254037844385,0.5,2011
3365,3,1,3,0,2,Pune,Furnished,Yes,No,Yes,Corporation,Yes,Company,9,1661659,11,4,-0.5000000000000003,0.8660254037844383,2012
4043,4,1,2,1,34,Mumbai,Unfurnished,Yes,No,No,Borewell,Yes,Bachelor,5,938591,12,4,-2.4492935982947064e-16,1.0,2013
5868,4,2,3,1,32,Delhi,Semi-Furnished,No,Yes,Yes,Both,Yes,Company,6,1837734,1,1,0.4999999999999999,0.8660254037844386,2014
4250,2,1,1,2,21,Pune,Unfurnished,No,Yes,No,Both,No,Company,8,1031022,2,1,0.8660254037844385,0.5000000000000001,2015
1272,1,1,3,0,49,Hyderabad,Unfurnished,Yes,No,Yes,Both,Yes,Bachelor,4,861417,3,1,1.0,6.123233995736766e-17,2016
1652,5,3,1,0,43,Kolkata,Unfurnished,Yes,No,No,Both,No,Family,2,992046,4,2,0.8660254037844387,-0.4999999999999997,2017
1714,1,2,3,0,8,Bangalore,Furnished,No,No,No,Corporation,No,Bachelor,10,715600,5,2,0.4999999999999999,-0.8660254037844386,2018
5220,5,1,3,0,40,Kolkata,Semi-Furnished,Yes,Yes,No,Borewell,No,Bachelor,8,1620873,6,2,1.2246467991473532e-16,-1.0,2019
3298,1,3,1,2,17,Pune,Semi-Furnished,Yes,No,Yes,Corporation,No,Family,2,851233,7,3,-0.4999999999999997,-0.8660254037844387,2020
477,4,2,3,1,49,Delhi,Unfurnished,No,No,Yes,Corporation,No,Company,5,856876,8,3,-0.8660254037844383,-0.5000000000000003,2021
3021,3,2,3,1,28,Chennai,Furnished,Yes,Yes,No,Borewell,Yes,Family,6,1271499,9,3,-1.0,-1.8369701987210297e-16,2022
4627,3,3,3,0,38,Chennai,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Family,5,1510757,10,4,-0.8660254037844385,0.5,2023
1000,2,3,2,0,26,Kolkata,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,6,1161917,11,4,-0.5000000000000003,0.8660254037844383,2024
1465,5,3,1,0,35,Kolkata,Unfurnished,Yes,No,Yes,Both,Yes,Family,6,1412769,12,4,-2.4492935982947064e-16,1.0,2025
2536,5,3,3,2,44,Hyderabad,Furnished,Yes,Yes,No,Borewell,Yes,Family,3,1856521,1,1,0.4999999999999999,0.8660254037844386,2010
2849,5,3,1,2,16,Kolkata,Unfurnished,Yes,Yes,No,Borewell,No,Family,3,1343799,2,1,0.8660254037844385,0.5000000000000001,2011
2743,4,1,1,1,33,Delhi,Semi-Furnished,No,No,No,Corporation,No,Company,9,1084508,3,1,1.0,6.123233995736766e-17,2012
2263,5,1,1,0,45,Kolkata,Furnished,Yes,No,Yes,Both,No,Company,3,1061564,4,2,0.8660254037844387,-0.4999999999999997,2013
1718,3,2,3,0,2,Mumbai,Unfurnished,No,Yes,No,Borewell,No,Bachelor,3,968530,5,2,0.4999999999999999,-0.8660254037844386,2014
5111,4,1,3,0,4,Pune,Semi-Furnished,No,No,Yes,Corporation,Yes,Bachelor,2,1225571,6,2,1.2246467991473532e-16,-1.0,2015
3997,1,1,1,0,13,Delhi,Unfurnished,No,Yes,Yes,Borewell,No,Company,7,808892,7,3,-0.4999999999999997,-0.8660254037844387,2016
4162,5,1,2,2,2,Hyderabad,Unfurnished,No,No,No,Both,No,Family,10,1597988,8,3,-0.8660254037844383,-0.5000000000000003,2017
5542,5,3,1,1,22,Mumbai,Unfurnished,No,No,No,Corporation,Yes,Bachelor,10,1497028,9,3,-1.0,-1.8369701987210297e-16,2018
5070,1,2,2,1,38,Mumbai,Furnished,No,Yes,No,Corporation,Yes,Bachelor,4,1359390,10,4,-0.8660254037844385,0.5,2019
2590,5,2,1,2,29,Pune,Semi-Furnished,No,Yes,Yes,Both,Yes,Family,1,1428928,11,4,-0.5000000000000003,0.8660254037844383,2020
1392,1,2,1,0,49,Chennai,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Family,6,826181,12,4,-2.4492935982947064e-16,1.0,2021
3112,4,2,1,1,44,Delhi,Semi-Furnished,Yes,No,No,Both,Yes,Family,5,1005805,1,1,0.4999999999999999,0.8660254037844386,2022
2592,3,1,3,1,22,Pune,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Family,2,931430,2,1,0.8660254037844385,0.5000000000000001,2023
1648,1,1,2,2,26,Mumbai,Furnished,No,No,No,Both,Yes,Family,6,961497,3,1,1.0,6.123233995736766e-17,2024
3454,2,3,2,0,9,Hyderabad,Unfurnished,No,No,No,Borewell,No,Company,1,1002199,4,2,0.8660254037844387,-0.4999999999999997,2025
4998,1,2,1,1,24,Pune,Semi-Furnished,Yes,Yes,No,Borewell,No,Family,3,863172,5,2,0.4999999999999999,-0.8660254037844386,2010
4433,5,1,3,0,12,Chennai,Furnished,No,No,No,Borewell,Yes,Bachelor,4,1758494,6,2,1.2246467991473532e-16,-1.0,2011
2397,4,1,3,1,15,Mumbai,Unfurnished,Yes,No,No,Corporation,Yes,Company,3,1321560,7,3,-0.4999999999999997,-0.8660254037844387,2012
5316,4,3,2,2,40,Pune,Furnished,No,Yes,No,Both,No,Bachelor,6,1502708,8,3,-0.8660254037844383,-0.5000000000000003,2013
4087,1,3,3,0,33,Delhi,Furnished,No,No,Yes,Both,Yes,Family,4,1200347,9,3,-1.0,-1.8369701987210297e-16,2014
2551,3,3,2,2,36,Chennai,Semi-Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,1690599,10,4,-0.8660254037844385,0.5,2015
4418,2,1,2,1,21,Delhi,Semi-Furnished,No,Yes,No,Borewell,Yes,Family,5,947195,11,4,-0.5000000000000003,0.8660254037844383,2016
3510,4,1,2,2,16,Delhi,Unfurnished,Yes,Yes,No,Borewell,Yes,Bachelor,5,1445840,12,4,-2.4492935982947064e-16,1.0,2017
2370,5,3,3,2,22,Delhi,Unfurnished,Yes,No,Yes,Both,Yes,Bachelor,9,1680788,1,1,0.4999999999999999,0.8660254037844386,2018
597,5,2,2,2,35,Pune,Semi-Furnished,No,No,Yes,Borewell,No,Family,8,1449354,2,1,0.8660254037844385,0.5000000000000001,2019
3026,3,3,2,1,48,Chennai,Furnished,No,No,No,Corporation,Yes,Bachelor,8,1569651,3,1,1.0,6.123233995736766e-17,2020
1602,4,3,1,0,8,Pune,Semi-Furnished,Yes,No,No,Borewell,Yes,Company,5,1186184,4,2,0.8660254037844387,-0.4999999999999997,2021
5967,1,3,2,2,1,Pune,Unfurnished,Yes,Yes,Yes,Borewell,Yes,Bachelor,8,1624356,5,2,0.4999999999999999,-0.8660254037844386,2022
5808,5,3,2,0,31,Pune,Furnished,No,No,No,Both,No,Company,10,2015160,6,2,1.2246467991473532e-16,-1.0,2023
2435,3,1,1,1,49,Mumbai,Furnished,No,No,Yes,Corporation,No,Company,7,1012541,7,3,-0.4999999999999997,-0.8660254037844387,2024
877,4,2,1,0,21,Kolkata,Furnished,No,No,No,Both,Yes,Bachelor,1,1148853,8,3,-0.8660254037844383,-0.5000000000000003,2025
1654,4,3,3,2,42,Bangalore,Semi-Furnished,Yes,No,Yes,Corporation,Yes,Company,7,1487673,9,3,-1.0,-1.8369701987210297e-16,2010
1322,4,2,2,2,12,Mumbai,Semi-Furnished,No,Yes,No,Corporation,Yes,Company,8,1424208,10,4,-0.8660254037844385,0.5,2011
819,4,2,3,2,7,Chennai,Unfurnished,Yes,No,No,Borewell,Yes,Bachelor,3,1262138,11,4,-0.5000000000000003,0.8660254037844383,2012
2604,4,2,3,2,0,Bangalore,Furnished,No,Yes,No,Borewell,No,Family,9,1705780,12,4,-2.4492935982947064e-16,1.0,2013
2997,5,3,1,2,16,Bangalore,Furnished,Yes,Yes,Yes,Both,No,Family,8,1886521,1,1,0.4999999999999999,0.8660254037844386,2014
1520,3,1,3,2,11,Bangalore,Semi-Furnished,Yes,Yes,No,Both,Yes,Company,2,1218251,2,1,0.8660254037844385,0.5000000000000001,2015
3468,4,3,2,1,3,Kolkata,Unfurnished,No,Yes,Yes,Both,Yes,Company,6,1733623,3,1,1.0,6.123233995736766e-17,2016
1350,2,2,1,1,12,Pune,Unfurnished,Yes,Yes,Yes,Corporation,No,Family,4,1092507,4,2,0.8660254037844387,-0.4999999999999997,2017
2736,2,2,2,1,30,Hyderabad,Furnished,Yes,No,Yes,Both,No,Company,3,1196188,5,2,0.4999999999999999,-0.8660254037844386,2018
5773,3,1,2,0,40,Chennai,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Family,6,1268976,6,2,1.2246467991473532e-16,-1.0,2019
2643,1,3,1,0,6,Kolkata,Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,10,1087805,7,3,-0.4999999999999997,-0.8660254037844387,2020
3045,1,2,2,1,22,Kolkata,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Company,9,1027842,8,3,-0.8660254037844383,-0.5000000000000003,2021
2257,1,1,1,0,23,Hyderabad,Unfurnished,No,No,No,Corporation,No,Bachelor,2,573294,9,3,-1.0,-1.8369701987210297e-16,2022
5012,2,2,2,0,4,Bangalore,Furnished,No,Yes,Yes,Corporation,No,Family,10,1142954,10,4,-0.8660254037844385,0.5,2023
2265,1,1,1,2,4,Pune,Furnished,Yes,No,No,Borewell,No,Family,10,1061425,11,4,-0.5000000000000003,0.8660254037844383,2024
3312,5,1,3,2,16,Hyderabad,Furnished,No,Yes,Yes,Corporation,No,Bachelor,10,1532553,12,4,-2.4492935982947064e-16,1.0,2025
5637,4,3,2,0,29,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,Yes,Company,5,1678251,1,1,0.4999999999999999,0.8660254037844386,2010
3253,2,2,1,0,8,Kolkata,Furnished,Yes,No,Yes,Borewell,No,Bachelor,6,1045762,2,1,0.8660254037844385,0.5000000000000001,2011
5310,3,3,2,1,5,Chennai,Unfurnished,No,No,No,Borewell,No,Bachelor,4,1451145,3,1,1.0,6.123233995736766e-17,2012
3628,3,2,2,0,24,Delhi,Semi-Furnished,Yes,No,Yes,Borewell,No,Company,7,1362898,4,2,0.8660254037844387,-0.4999999999999997,2013
4119,4,3,2,2,18,Pune,Unfurnished,Yes,Yes,No,Both,Yes,Family,2,1735399,5,2,0.4999999999999999,-0.8660254037844386,2014
3628,2,2,1,0,15,Hyderabad,Semi-Furnished,Yes,No,No,Both,No,Bachelor,7,1184302,6,2,1.2246467991473532e-16,-1.0,2015
2771,1,3,3,1,20,Pune,Unfurnished,No,No,No,Corporation,No,Bachelor,2,897804,7,3,-0.4999999999999997,-0.8660254037844387,2016
3291,1,1,3,2,1,Hyderabad,Unfurnished,No,No,Yes,Corporation,No,Family,1,672141,8,3,-0.8660254037844383,-0.5000000000000003,2017
4156,5,2,3,2,9,Bangalore,Furnished,Yes,No,No,Corporation,Yes,Bachelor,5,1637981,9,3,-1.0,-1.8369701987210297e-16,2018
4625,5,2,1,2,15,Pune,Unfurnished,Yes,No,Yes,Corporation,No,Family,2,1071972,10,4,-0.8660254037844385,0.5,2019
494,1,1,3,2,36,Bangalore,Furnished,Yes,Yes,Yes,Borewell,Yes,Company,8,963090,11,4,-0.5000000000000003,0.8660254037844383,2020
3074,3,3,1,0,14,Kolkata,Semi-Furnished,Yes,No,Yes,Both,Yes,Family,8,1313763,12,4,-2.4492935982947064e-16,1.0,2021
2355,3,2,2,1,12,Bangalore,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Family,1,1059351,1,1,0.4999999999999999,0.8660254037844386,2022
1193,5,2,2,0,12,Pune,Furnished,No,No,No,Both,Yes,Bachelor,4,1296559,2,1,0.8660254037844385,0.5000000000000001,2023
2234,4,3,3,0,31,Mumbai,Semi-Furnished,No,No,No,Borewell,No,Family,9,1411447,3,1,1.0,6.123233995736766e-17,2024
2516,1,1,1,2,44,Pune,Unfurnished,No,Yes,No,Corporation,Yes,Family,5,729350,4,2,0.8660254037844387,-0.4999999999999997,2025
4506,5,3,2,1,46,Hyderabad,Furnished,No,Yes,No,Both,Yes,Bachelor,10,1643085,5,2,0.4999999999999999,-0.8660254037844386,2010
3725,5,3,1,2,45,Bangalore,Furnished,Yes,Yes,Yes,Corporation,No,Family,6,1658014,6,2,1.2246467991473532e-16,-1.0,2011
3319,1,3,1,0,7,Chennai,Furnished,Yes,Yes,Yes,Both,No,Bachelor,3,883866,7,3,-0.4999999999999997,-0.8660254037844387,2012
2997,1,2,2,0,42,Mumbai,Semi-Furnished,No,No,Yes,Both,Yes,Company,5,856202,8,3,-0.8660254037844383,-0.5000000000000003,2013
3605,3,1,1,2,17,Kolkata,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Family,1,1362216,9,3,-1.0,-1.8369701987210297e-16,2014
5207,4,1,2,0,35,Delhi,Unfurnished,Yes,No,No,Corporation,Yes,Company,8,1259344,10,4,-0.8660254037844385,0.5,2015
1214,4,3,2,0,25,Hyderabad,Unfurnished,No,No,No,Corporation,Yes,Family,6,1430983,11,4,-0.5000000000000003,0.8660254037844383,2016
745,1,2,2,2,9,Hyderabad,Furnished,Yes,No,Yes,Borewell,No,Family,2,1125945,12,4,-2.4492935982947064e-16,1.0,2017
2749,2,3,1,0,30,Chennai,Unfurnished,Yes,Yes,Yes,Both,Yes,Company,4,953044,1,1,0.4999999999999999,0.8660254037844386,2018
762,5,2,2,1,32,Delhi,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Company,4,1251051,2,1,0.8660254037844385,0.5000000000000001,2019
2843,5,2,1,2,28,Delhi,Unfurnished,No,Yes,Yes,Both,No,Bachelor,9,1400696,3,1,1.0,6.123233995736766e-17,2020
2665,1,2,2,1,4,Kolkata,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,9,1216899,4,2,0.8660254037844387,-0.4999999999999997,2021
2588,2,2,2,0,12,Kolkata,Unfurnished,No,Yes,Yes,Both,No,Company,5,843751,5,2,0.4999999999999999,-0.8660254037844386,2022
3405,3,1,3,0,0,Mumbai,Semi-Furnished,No,Yes,No,Both,No,Family,3,1230513,6,2,1.2246467991473532e-16,-1.0,2023
3681,1,2,3,2,22,Hyderabad,Semi-Furnished,No,No,No,Corporation,No,Bachelor,1,1149125,7,3,-0.4999999999999997,-0.8660254037844387,2024
1384,1,2,3,0,39,Bangalore,Unfurnished,Yes,Yes,Yes,Corporation,Yes,Family,6,818436,8,3,-0.8660254037844383,-0.5000000000000003,2025
2039,5,3,1,2,2,Kolkata,Unfurnished,No,No,Yes,Both,No,Bachelor,8,1307932,9,3,-1.0,-1.8369701987210297e-16,2010
1227,1,3,1,2,2,Chennai,Semi-Furnished,Yes,Yes,No,Borewell,No,Bachelor,1,997519,10,4,-0.8660254037844385,0.5,2011
3130,1,1,2,2,6,Chennai,Furnished,Yes,Yes,No,Corporation,No,Bachelor,1,991577,11,4,-0.5000000000000003,0.8660254037844383,2012
3931,1,3,2,2,35,Chennai,Unfurnished,Yes,Yes,Yes,Borewell,Yes,Company,7,1160450,12,4,-2.4492935982947064e-16,1.0,2013
4851,5,2,2,2,34,Pune,Semi-Furnished,No,Yes,No,Borewell,Yes,Family,7,1647232,1,1,0.4999999999999999,0.8660254037844386,2014
5843,3,3,2,1,14,Kolkata,Unfurnished,No,Yes,Yes,Borewell,Yes,Company,2,1419002,2,1,0.8660254037844385,0.5000000000000001,2015
3335,3,1,1,2,39,Kolkata,Unfurnished,No,No,Yes,Borewell,Yes,Bachelor,3,776871,3,1,1.0,6.123233995736766e-17,2016
4276,1,3,2,1,2,Chennai,Unfurnished,No,Yes,No,Corporation,No,Company,2,1088406,4,2,0.8660254037844387,-0.4999999999999997,2017
526,5,3,2,0,28,Kolkata,Unfurnished,No,Yes,No,Both,No,Company,6,1127756,5,2,0.4999999999999999,-0.8660254037844386,2018
3577,3,1,3,2,29,Pune,Unfurnished,No,Yes,Yes,Both,No,Company,8,843562,6,2,1.2246467991473532e-16,-1.0,2019
3456,3,1,2,0,38,Bangalore,Furnished,No,Yes,Yes,Corporation,Yes,Family,8,1266779,7,3,-0.4999999999999997,-0.8660254037844387,2020
1003,3,2,2,2,17,Bangalore,Furnished,No,Yes,No,Corporation,No,Company,1,993444,8,3,-0.8660254037844383,-0.5000000000000003,2021
3849,5,3,2,1,10,Mumbai,Furnished,Yes,Yes,No,Borewell,Yes,Company,9,2109263,9,3,-1.0,-1.8369701987210297e-16,2022
5509,5,2,1,1,42,Hyderabad,Semi-Furnished,No,Yes,No,Borewell,Yes,Company,8,1509723,10,4,-0.8660254037844385,0.5,2023
4546,1,3,3,1,48,Bangalore,Furnished,Yes,No,No,Corporation,Yes,Company,9,1216113,11,4,-0.5000000000000003,0.8660254037844383,2024
3933,4,3,2,0,37,Mumbai,Furnished,Yes,No,Yes,Both,No,Company,9,1586669,12,4,-2.4492935982947064e-16,1.0,2025
3767,3,2,2,2,39,Delhi,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Company,6,1258452,1,1,0.4999999999999999,0.8660254037844386,2010
3768,4,3,3,0,0,Hyderabad,Furnished,Yes,No,Yes,Corporation,Yes,Company,3,1499161,2,1,0.8660254037844385,0.5000000000000001,2011
4197,5,3,2,1,28,Bangalore,Unfurnished,No,Yes,No,Corporation,No,Bachelor,1,1466245,3,1,1.0,6.123233995736766e-17,2012
5926,5,3,1,0,9,Pune,Furnished,No,No,No,Corporation,Yes,Company,8,1545989,4,2,0.8660254037844387,-0.4999999999999997,2013
2192,5,1,2,1,27,Delhi,Furnished,Yes,Yes,Yes,Borewell,No,Company,10,1292428,5,2,0.4999999999999999,-0.8660254037844386,2014
3261,4,2,1,1,30,Mumbai,Furnished,Yes,Yes,No,Corporation,Yes,Family,3,1639559,6,2,1.2246467991473532e-16,-1.0,2015
3876,5,1,1,1,18,Bangalore,Unfurnished,Yes,No,No,Both,Yes,Bachelor,7,1422484,7,3,-0.4999999999999997,-0.8660254037844387,2016
3817,1,2,2,2,2,Bangalore,Unfurnished,No,Yes,No,Corporation,Yes,Company,10,1146388,8,3,-0.8660254037844383,-0.5000000000000003,2017
2045,5,2,3,2,35,Kolkata,Unfurnished,Yes,No,No,Borewell,No,Family,6,1399678,9,3,-1.0,-1.8369701987210297e-16,2018
1605,2,3,1,1,42,Delhi,Unfurnished,Yes,Yes,No,Both,No,Company,3,939179,10,4,-0.8660254037844385,0.5,2019
3430,4,2,3,0,14,Bangalore,Semi-Furnished,No,Yes,No,Both,No,Company,6,1490800,11,4,-0.5000000000000003,0.8660254037844383,2020
3272,2,1,2,0,32,Chennai,Unfurnished,Yes,Yes,Yes,Corporation,No,Company,3,734923,12,4,-2.4492935982947064e-16,1.0,2021
3472,5,1,1,2,40,Pune,Unfurnished,No,Yes,Yes,Corporation,No,Company,9,1393241,1,1,0.4999999999999999,0.8660254037844386,2022
2254,1,1,2,1,42,Kolkata,Unfurnished,No,No,Yes,Both,Yes,Company,1,596234,2,1,0.8660254037844385,0.5000000000000001,2023
4421,3,2,3,0,44,Kolkata,Unfurnished,Yes,Yes,Yes,Corporation,No,Family,8,1260912,3,1,1.0,6.123233995736766e-17,2024
5062,5,1,2,1,25,Bangalore,Semi-Furnished,Yes,No,No,Borewell,Yes,Company,5,1540323,4,2,0.8660254037844387,-0.4999999999999997,2025
5431,1,2,2,0,15,Pune,Furnished,Yes,No,Yes,Both,No,Family,4,1082358,5,2,0.4999999999999999,-0.8660254037844386,2010
3108,4,1,1,2,35,Kolkata,Furnished,No,Yes,Yes,Corporation,No,Company,1,1304315,6,2,1.2246467991473532e-16,-1.0,2011
3902,2,1,2,1,32,Hyderabad,Unfurnished,No,Yes,Yes,Both,No,Family,9,1099182,7,3,-0.4999999999999997,-0.8660254037844387,2012
1732,2,2,2,1,19,Delhi,Unfurnished,No,No,Yes,Corporation,Yes,Bachelor,9,819194,8,3,-0.8660254037844383,-0.5000000000000003,2013
601,2,1,2,0,12,Hyderabad,Unfurnished,Yes,No,No,Corporation,No,Company,5,454386,9,3,-1.0,-1.8369701987210297e-16,2014
3907,4,3,1,0,32,Mumbai,Furnished,Yes,Yes,No,Borewell,Yes,Bachelor,9,1500962,10,4,-0.8660254037844385,0.5,2015
